Post Date,Description,Debit,Credit
8/21/2021,CHEVRON,38.06,0
8/21/2021,QpidNetwork,0.96,0
8/21/2021,QpidNetwork,96,0
8/21/2021,SHELL OIL,16.62,0
8/21/2021,OLYMPIA GROCERY,33.18,0
8/21/2021,PHO TAI,41.72,0
8/20/2021,AEROFLOT,9.67,0
8/20/2021,AEROFLOT,966.65,0
8/20/2021,SHELL OIL,15.19,0
8/20/2021,BAYVIEW THRIFTWA,5.47,0
8/20/2021,MCDONALDS,1.09,0
8/19/2021,CHECK NUMBER,481.58,0
8/19/2021,ALBERTSONS,9.97,0
8/19/2021,JOY RIDE,36.08,0
8/19/2021,MCDONALDS,1.09,0
8/18/2021,FIRST MEDIA,49,0
8/18/2021,QpidNetwork,0.16,0
8/18/2021,QpidNetwork,15.99,0
8/18/2021,QpidNetwork,0.16,0
8/18/2021,QpidNetwork,15.99,0
8/18/2021,QpidNetwork,0.16,0
8/18/2021,QpidNetwork,15.99,0
8/18/2021,QpidNetwork,0.96,0
8/18/2021,QpidNetwork,96,0
8/18/2021,QpidNetwork,0.96,0
8/18/2021,QpidNetwork,96,0
8/18/2021,QpidNetwork,0.96,0
8/18/2021,QpidNetwork,96,0
8/18/2021,FRED M,40.87,0
8/18/2021,SHELL OIL,25.42,0
8/18/2021,Kindle SvcsDO,10.7,0
8/18/2021,AMAZON,18.59,0
8/18/2021,MCDONALDS,1.09,0
8/18/2021,MCDONALDS,1.09,0
8/18/2021,DEPOSIT,,1200
8/17/2021,SouthSoundYMCA PURCHASE,72.9,0
8/17/2021,PLANET FIT,25.15,0
8/17/2021,FEDEX,48.28,0
8/17/2021,JACK IN,2.4,0
8/17/2021,ALBERTSONS,1.5,0
8/17/2021,AMAZON,15.2,0
8/17/2021,AMAZON,36.11,0
8/17/2021,AMAZON,76.57,0
8/17/2021,AMAZON,,76.57
8/16/2021,CHECK NUMBER,368,0
8/16/2021,FEDEX OFFIC,16.36,0
8/16/2021,STARBUCKS STORE,2.9,0
8/16/2021,ALBERTSONS,56.31,0
8/16/2021,COSTCO WHSE,271.87,0
8/16/2021,NEW BEST,199.5,0
8/16/2021,THE PATHFINDER,382.5,0
8/16/2021,PHO TAI,15.66,0
8/16/2021,AMAZON,76.57,0
8/16/2021,ALBERTSONS,5.46,0
8/16/2021,AMAZON,12.23,0
8/16/2021,CHIPOTLE ONLINE,11.65,0
8/16/2021,OLYMPIA GROCERY,42.88,0
8/16/2021,WITHDRAWAL,700,0
8/16/2021,DEPOSIT,,2500
8/14/2021,ALBERTSONS,29.5,0
8/14/2021,HLUHulu,15.31,0
8/14/2021,MCDONALDS,1.09,0
8/14/2021,BAYVIEW THRIFTWA,3.54,0
8/14/2021,ALLEN,3,0
8/14/2021,ALLEN,60,0
8/13/2021,ALBERTSONS,40.61,0
8/13/2021,CHIPOTLE ONLINE,8.59,0
8/13/2021,COLLEGE TRANSCRI,7,0
8/13/2021,COLLEGE TRANSCRI,7,0
8/13/2021,MCDONALDS,6.99,0
8/13/2021,BAYVIEW THRIFTWA,18.36,0
8/13/2021,BAYVIEW THRIFTWA,3.54,0
8/12/2021,SPRINT ACHBILLPAY,525,0
8/12/2021,CHEVRON,38.46,0
8/12/2021,CHEVRON,6.45,0
8/12/2021,UNIVERSITY OF,30.65,0
8/12/2021,LA CLAVE,250,0
8/12/2021,ALBERTSONS,25.82,0
8/12/2021,BAYVIEW THRIFTWA,13.78,0
8/12/2021,MCDONALDS,3.49,0
8/12/2021,FSCJ TUITION,25,0
8/12/2021,FSCJ CONVENIENCE,0.44,0
8/11/2021,STORMANS INC,31.49,0
8/11/2021,DP,8.73,0
8/11/2021,RALPH'S THRIFTWA,9.82,0
8/11/2021,YOUNG`S CLEANERS,37.54,0
8/11/2021,AMAZON,14.19,0
8/11/2021,FEDEX,109.42,0
8/11/2021,SHELL OIL,16.89,0
8/11/2021,TST MECONI,6.79,0
8/11/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,7.99,0
8/11/2021,CHIPOTLE,11.27,0
8/11/2021,COLLEGE TRANSCRI,7,0
8/11/2021,MCDONALDS,3.16,0
8/11/2021,BAYVIEW THRIFTWA,10.43,0
8/11/2021,TUNA POKE,18.81,0
8/10/2021,THE PATHFINDER,103.05,0
8/10/2021,SOUTHBAY OLYMPIA,10.78,0
8/10/2021,AMAZON,30.3,0
8/10/2021,SUPER SUPPLEMENT,36.99,0
8/10/2021,DICK'S DRIVE,11.84,0
8/10/2021,MCDONALDS,6.99,0
8/10/2021,WASTATETREASURER PAYROLL,,2945.48
8/9/2021,FRED M,41.43,0
8/9/2021,SHERATON PANAMA,9.36,0
8/9/2021,SHERATON PANAMA,936,0
8/9/2021,SHERATON PANAMA,0.68,0
8/9/2021,SHERATON PANAMA,67.75,0
8/9/2021,FREDMEYER,89.48,0
8/9/2021,GOOGLE Google,5.45,0
8/9/2021,AMAZON,69.27,0
8/9/2021,AMAZON,17.48,0
8/9/2021,AMAZON,11.59,0
8/9/2021,AMAZON,13.84,0
8/9/2021,SQ WAGNER'S,13.92,0
8/9/2021,AMAZON,6.79,0
8/9/2021,AMAZON,19.69,0
8/9/2021,AMAZON,22.34,0
8/9/2021,PFWA,7.44,0
8/9/2021,ALBERTSONS,36.67,0
8/9/2021,LA CLAVE,70,0
8/9/2021,AMAZON,27.34,0
8/9/2021,AMAZON,8.74,0
8/9/2021,FSPPARK N,187.65,0
8/9/2021,MCDONALDS,1.09,0
8/9/2021,FRED M,45,0
8/9/2021,DP,20.06,0
8/9/2021,AMAZON,15.17,0
8/9/2021,AMAZON,19.66,0
8/9/2021,AMAZON,40.24,0
8/9/2021,FRED M,54.98,0
8/9/2021,AMAZON,73.55,0
8/9/2021,TACO BELL,9.85,0
8/9/2021,MIAMI NEWS,3.2,0
8/9/2021,FREDMEYER,46.2,0
8/9/2021,MIA LA,22.39,0
8/9/2021,TST FIG,10.96,0
8/9/2021,TST ESTEFAN,3.78,0
8/9/2021,TST FIG,31.25,0
8/9/2021,THE PANAMA,1.3,0
8/9/2021,THE PANAMA,130,0
8/9/2021,Jers Medical,0.5,0
8/9/2021,Jers Medical,50,0
8/9/2021,NIKOS CAFE,0.16,0
8/9/2021,NIKOS CAFE,16,0
8/9/2021,SHERATON LAS,0.15,0
8/9/2021,SHERATON LAS,14.71,0
8/9/2021,AMAZON,,15.17
8/9/2021,DEPOSIT,,174.38
8/9/2021,EAST,3,0
8/9/2021,EAST,40,0
8/7/2021,BG/HOTEL SHERATON/,0.55,0
8/7/2021,BG/HOTEL SHERATON/,5.25,0
8/7/2021,BG/HOTEL SHERATON/,50,0
8/6/2021,MINI SUPER,0.05,0
8/6/2021,MINI SUPER,5.25,0
8/6/2021,NETFLIX COM,19.68,0
8/6/2021,TSUGOI ASSIAN,0.19,0
8/6/2021,TSUGOI ASSIAN,19.24,0
8/6/2021,BG/HOTEL SHERATON/,0.15,0
8/6/2021,BG/HOTEL SHERATON/,5.25,0
8/6/2021,BG/HOTEL SHERATON/,10,0
8/5/2021,MIN SUPER,0.16,0
8/5/2021,MIN SUPER,16.45,0
8/5/2021,RUSSIAN COOKIES,0.09,0
8/5/2021,RUSSIAN COOKIES,8.95,0
8/5/2021,BG/HOTEL SHERATON/,0.55,0
8/5/2021,BG/HOTEL SHERATON/,5.25,0
8/5/2021,BG/HOTEL SHERATON/,50,0
8/4/2021,OROGOLD PANAMA,2.57,0
8/4/2021,OROGOLD PANAMA,256.8,0
8/3/2021,REY CALLE,0.18,0
8/3/2021,REY CALLE,18.26,0
8/3/2021,MIN SUPER,0.06,0
8/3/2021,MIN SUPER,6.1,0
8/3/2021,Tiendas De,0.02,0
8/3/2021,Tiendas De,2.4,0
8/3/2021,BG/HOTEL SHERATON/,1.05,0
8/3/2021,BG/HOTEL SHERATON/,5.25,0
8/3/2021,BG/HOTEL SHERATON/,100,0
8/2/2021,REY CALLE,0.16,0
8/2/2021,REY CALLE,16.27,0
8/2/2021,RUSSIAN COOKIES,0.12,0
8/2/2021,RUSSIAN COOKIES,12.45,0
8/2/2021,REST EL,0.24,0
8/2/2021,REST EL,24,0
8/2/2021,REY CALLE,0.16,0
8/2/2021,REY CALLE,15.81,0
8/2/2021,CKOPatreon Mem,3.5,0
8/2/2021,RESTAURANTE DIAB,1.06,0
8/2/2021,RESTAURANTE DIAB,106.47,0
8/2/2021,MCDONALDS,0.06,0
8/2/2021,MCDONALDS,5.85,0
8/2/2021,DISTRIBUIDORA EL,0.99,0
8/2/2021,DISTRIBUIDORA EL,99,0
8/2/2021,BG/HOTEL SHERATON/,0.55,0
8/2/2021,BG/HOTEL SHERATON/,5.25,0
8/2/2021,BG/HOTEL SHERATON/,50,0
7/31/2021,GLOBAL/HOTEL SHERAT,0.25,0
7/31/2021,GLOBAL/HOTEL SHERAT,5.25,0
7/31/2021,GLOBAL/HOTEL SHERAT,20,0
7/31/2021,GLOBAL/HOTEL SHERAT,1.05,0
7/31/2021,GLOBAL/HOTEL SHERAT,5.25,0
7/31/2021,GLOBAL/HOTEL SHERAT,100,0
7/31/2021,BG/HOTEL SHERATON/,0.25,0
7/31/2021,BG/HOTEL SHERATON/,5.25,0
7/31/2021,BG/HOTEL SHERATON/,20,0
7/31/2021,BG/HOTEL SHERATON/,2.05,0
7/31/2021,BG/HOTEL SHERATON/,5.25,0
7/31/2021,BG/HOTEL SHERATON/,200,0
7/30/2021,INTEREST PAID,,0.13
7/30/2021,EL PALACIO,0.45,0
7/30/2021,EL PALACIO,45,0
7/30/2021,REY CALLE,0.24,0
7/30/2021,REY CALLE,23.6,0
7/30/2021,MUSEO DEL,0.08,0
7/30/2021,MUSEO DEL,7.5,0
7/30/2021,AMAZON,9.84,0
7/30/2021,SQ BOTTOM,78,0
7/30/2021,EL MACHETAZO,0.02,0
7/30/2021,EL MACHETAZO,2.25,0
7/30/2021,BG/HOTEL SHERATON/,0.25,0
7/30/2021,BG/HOTEL SHERATON/,5.25,0
7/30/2021,BG/HOTEL SHERATON/,20,0
7/30/2021,BG/HOTEL SHERATON/,0.25,0
7/30/2021,BG/HOTEL SHERATON/,5.25,0
7/30/2021,BG/HOTEL SHERATON/,20,0
7/29/2021,DISTRIBUIDORA EL,0.98,0
7/29/2021,DISTRIBUIDORA EL,97.94,0
7/29/2021,FCIAS ARROCHA,0.05,0
7/29/2021,FCIAS ARROCHA,5.09,0
7/29/2021,TERPEL V,0.12,0
7/29/2021,TERPEL V,11.8,0
7/29/2021,HOTEL COURTYARD,1.09,0
7/29/2021,HOTEL COURTYARD,108.9,0
7/29/2021,AMAZON,15.27,0
7/29/2021,COMCAST CABLE,88.27,0
7/29/2021,MIAMI AIRP,6.4,0
7/29/2021,HUDSON ST,4.61,0
7/29/2021,MIA LA,26.3,0
7/29/2021,TST FIG,14.94,0
7/29/2021,BG/HOTEL SHERATON/,1.05,0
7/29/2021,BG/HOTEL SHERATON/,5.25,0
7/29/2021,BG/HOTEL SHERATON/,100,0
7/28/2021,ALBERTSONS,119.72,0
7/28/2021,SHELL OIL,20,0
7/28/2021,FAR EAST,18.61,0
7/28/2021,BAYVIEW THRIFTWA,14.7,0
7/28/2021,WALMART,152.06,0
7/28/2021,MCDONALDS,1.09,0
7/28/2021,MCDONALDS,6.99,0
7/28/2021,BAC/TERPEL SAN,0.25,0
7/28/2021,BAC/TERPEL SAN,5.25,0
7/28/2021,BAC/TERPEL SAN,20,0
7/27/2021,COAST NATIONAL,317.22,0
7/27/2021,STORMANS INC,36.62,0
7/27/2021,STORMANS INC,25.12,0
7/27/2021,FIRST MEDIA,49,0
7/27/2021,MCDONALDS,6.99,0
7/27/2021,ALBERTSONS,20.83,0
7/27/2021,RITE AID,17.58,0
7/27/2021,TACO BELL,5.22,0
7/27/2021,AMAZON,253.7,0
7/27/2021,WITHDRAWAL,5000,0
7/27/2021,DEPOSIT,,1000
7/26/2021,QpidNetwork,0.96,0
7/26/2021,QpidNetwork,96,0
7/26/2021,SHELL OIL,14.4,0
7/26/2021,SHELL OIL,1.62,0
7/26/2021,AMERICAN AIR,599.35,0
7/26/2021,AMAZON,4.37,0
7/26/2021,ALBERTSONS,24.04,0
7/26/2021,KAMAKURA JAPANES,51.69,0
7/26/2021,MCDONALDS,4.15,0
7/26/2021,DEPOSIT,,7000
7/26/2021,WASTATETREASURER PAYROLL,,2945.49
7/24/2021,ALBERTSONS,13.38,0
7/24/2021,PAYPAL silapart,10.01,0
7/24/2021,EHARMONY,98.3,0
7/24/2021,OLYMPIA GROCERY,9.58,0
7/24/2021,BAYVIEW THRIFTWA,3.18,0
7/23/2021,SQ WAGNER'S,3.49,0
7/23/2021,AMAZON,14.21,0
7/23/2021,ALBERTSONS,51.85,0
7/23/2021,TST MECONI,14.3,0
7/23/2021,BAYVIEW THRIFTWA,13.09,0
7/23/2021,OLYMPIA GROCERY,8.12,0
7/23/2021,MCDONALDS,11.45,0
7/23/2021,MCDONALDS,4.58,0
7/23/2021,DEPOSIT,,700
7/22/2021,SPRINT WIRELESS,226.79,0
7/22/2021,SAFEWAY,9.46,0
7/22/2021,DP,25.32,0
7/22/2021,EXXONMOBIL,4.28,0
7/22/2021,MCDONALDS,9.84,0
7/22/2021,MCDONALDS,1.09,0
7/21/2021,STARBUCKS STORE,19.55,0
7/21/2021,JAKES CAFE,25.55,0
7/21/2021,DP,20.3,0
7/21/2021,CHEVRON,10.13,0
7/21/2021,TEXACO,32.21,0
7/21/2021,EXXONMOBIL,23.99,0
7/21/2021,COMFORT INNS,209.05,0
7/21/2021,NAYAX VENDING,1.5,0
7/20/2021,FIRST MEDIA,49,0
7/20/2021,Subway,3.25,0
7/20/2021,QpidNetwork,0.96,0
7/20/2021,QpidNetwork,96,0
7/20/2021,Subway,146.01,0
7/20/2021,TEXACO,22.15,0
7/20/2021,WINCO FOODS,7.36,0
7/20/2021,MCDONALDS,1.09,0
7/19/2021,BURGER KING,8.86,0
7/19/2021,QUALITY INN,315.96,0
7/19/2021,CLB COLUMBU,9.58,0
7/19/2021,DELTA AIR,2,0
7/19/2021,DELTA AIR,30,0
7/19/2021,DELTA AIR,75,0
7/19/2021,SUNOCO,24.62,0
7/19/2021,BOB EVANS,16.96,0
7/19/2021,FSPPARK N,77.47,0
7/19/2021,AVIS RENTACAR,328.65,0
7/19/2021,PHO TAI,41.36,0
7/19/2021,MCDONALDS,5.39,0
7/19/2021,WM SUPERCENTER,19.67,0
7/19/2021,SPEEDWAY,5.08,0
7/19/2021,DEPOSIT,,200
7/19/2021,DEPOSIT,,1000
7/19/2021,WITHDRAWAL,4500,0
7/17/2021,Subway,13.52,0
7/17/2021,LAROSAS JACKSON,35.14,0
7/16/2021,SouthSoundYMCA PURCHASE,72.9,0
7/16/2021,AMERICAN AIR,30,0
7/16/2021,SHELL OIL,16.18,0
7/16/2021,THRIFT BOOKS,26.43,0
7/16/2021,SEATTLE MARINE,12.36,0
7/16/2021,MCDONALDS,9.47,0
7/15/2021,FREDMEYER,10.65,0
7/15/2021,GRAND BUFFET,14.82,0
7/15/2021,TACOS CALIFORNIA,13.45,0
7/15/2021,WM SUPERCENTER,34.72,0
7/15/2021,FEDEX,109.18,0
7/15/2021,SHELL OIL,15.16,0
7/15/2021,ALBERTSONS,26.95,0
7/15/2021,MCDONALDS,10.04,0
7/15/2021,BAYVIEW THRIFTWA,12.09,0
7/15/2021,QpidNetwork,0.96,0
7/15/2021,QpidNetwork,96,0
7/15/2021,QpidNetwork,0.96,0
7/15/2021,QpidNetwork,96,0
7/14/2021,FEDEX OFFIC,13.13,0
7/14/2021,REI,14.77,0
7/14/2021,ALBERTSONS,53.93,0
7/14/2021,HLUHulu,15.31,0
7/14/2021,BAYVIEW THRIFTWA,15.78,0
7/14/2021,PHO TAI,13.85,0
7/14/2021,MCDONALDS,5.46,0
7/13/2021,CHECK NUMBER,368,0
7/13/2021,JACK IN,3.27,0
7/13/2021,WEST MARINE,32.99,0
7/13/2021,TACO BELL,7,0
7/13/2021,QpidNetwork,0.96,0
7/13/2021,QpidNetwork,96,0
7/13/2021,QpidNetwork,0.96,0
7/13/2021,QpidNetwork,96,0
7/13/2021,MCDONALDS,1.09,0
7/13/2021,BAYVIEW THRIFTWA,10.41,0
7/13/2021,BAYVIEW THRIFTWA,5.39,0
7/13/2021,FAR EAST,18.61,0
7/13/2021,DEPOSIT,,4500
7/12/2021,CHECK NUMBER,220,0
7/12/2021,THRIFT BOOKS,21.75,0
7/12/2021,RALPH'S THRIFTWA,7.57,0
7/12/2021,DP,12.08,0
7/12/2021,AMAZON,4.37,0
7/12/2021,LOWES,22.71,0
7/12/2021,COSTCO WHSE,39.56,0
7/12/2021,MCDONALDS,1.09,0
7/12/2021,THE PATHFINDER,100.95,0
7/12/2021,FREDMEYER,96.04,0
7/12/2021,EMPERORS PALACE,18.59,0
7/12/2021,AMAZON,21.87,0
7/12/2021,TOPSIDE BAR,64.41,0
7/12/2021,THE PATHFINDER,57.73,0
7/12/2021,AMAZON,4.37,0
7/12/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,7.99,0
7/12/2021,MCDONALDS,1.09,0
7/12/2021,RALPH'S THRIFTWA,3.99,0
7/12/2021,DELTA AIR,248.2,0
7/12/2021,DEPOSIT,,1300
7/10/2021,AMERICAN AIR,146.2,0
7/10/2021,O'REILLY AUTO,30.62,0
7/10/2021,ALBERTSONS,69.57,0
7/10/2021,TARGET T,48.93,0
7/10/2021,JUSTFLYCOM,65.8,0
7/10/2021,JUSTFLYCOM,5,0
7/10/2021,CHIPOTLE,33.8,0
7/10/2021,DicksSportingGoo Coraopolis,29.52,0
7/10/2021,TUMMYTEMPLEWIS HTTPSTEMPLEWI,325,0
7/10/2021,MCDONALDS,1.09,0
7/10/2021,MCDONALDS,1.09,0
7/9/2021,DP,20.12,0
7/9/2021,AMAZON,20.94,0
7/9/2021,GRAPPLING CLUB,390,0
7/9/2021,BAYVIEW THRIFTWA,5.69,0
7/9/2021,WASTATETREASURER PAYROLL,,2814.6
7/8/2021,MCDONALDS,1.08,0
7/8/2021,FRED M,49.41,0
7/8/2021,FREDMEYER,139.69,0
7/8/2021,SPRINT WIRELESS,100,0
7/8/2021,SHELL OIL,26.34,0
7/8/2021,PHO TAI,24.24,0
7/8/2021,MCDONALDS,1.09,0
7/8/2021,DEPOSIT,,500
7/7/2021,CHECK NUMBER,1295,0
7/7/2021,RALPH'S THRIFTWA,5.34,0
7/7/2021,JACK IN,2.4,0
7/7/2021,ALBERTSONS,76.46,0
7/7/2021,Subway,13.44,0
7/7/2021,MCDONALDS,1.09,0
7/7/2021,Check Redeposit,,130
7/6/2021,NETFLIXCOM NETFLIXCOM,19.68,0
7/6/2021,AMAZON,4.37,0
7/6/2021,MCDONALDS,1.09,0
7/6/2021,KAMAKURA JAPANES,18.21,0
7/6/2021,LOWES,22.82,0
7/6/2021,BEFLUENT INC,199.99,0
7/6/2021,THAI PLACE,14.94,0
7/6/2021,THAI PLACE,32.37,0
7/6/2021,IPM UWAJIMAYA,7.5,0
7/6/2021,DAIRY QUEEN,3.6,0
7/6/2021,SHELL OIL,20.13,0
7/6/2021,PIZZA HUT,6.01,0
7/6/2021,MCDONALDS,1.09,0
7/6/2021,SAFEWAY,62.15,0
7/6/2021,SHELL OIL,18.39,0
7/6/2021,FEDEX OFFIC,4.98,0
7/6/2021,AMAZON,6.55,0
7/6/2021,SHUR KLEEN,10.5,0
7/6/2021,HEARTHFIRE GRILL,98.05,0
7/6/2021,O'REILLY AUTO,36.09,0
7/6/2021,FIRST MEDIA,49,0
7/6/2021,STOP PAYMENT,15,0
7/6/2021,DEPOSIT,,570
7/3/2021,AMAZON,4.37,0
7/3/2021,FEDEX,48.28,0
7/3/2021,ALBERTSONS,36.35,0
7/3/2021,LOWES,43.74,0
7/3/2021,JACK IN,4.69,0
7/3/2021,MCDONALDS,6.99,0
7/3/2021,PHO TAI,26.32,0
7/3/2021,PHO TAI,12.85,0
7/2/2021,FRED M,54.03,0
7/2/2021,FREDMEYER,63.94,0
7/2/2021,THE PATHFINDER,127.94,0
7/2/2021,SQ WAGNER'S,4.19,0
7/2/2021,ANTIQUE SANDWICH,24.68,0
7/2/2021,MCDONALDS,1.09,0
7/2/2021,DEPOSIT,,1000
7/2/2021,WITHDRAWAL,130,0
7/1/2021,DP,2.18,0
7/1/2021,CKOPatreon Mem,3.5,0
7/1/2021,RALPH'S THRIFTWA,9.84,0
7/1/2021,RALPH'S THRIFTWA,11.77,0
7/1/2021,TARGET LACEY,62.17,0
7/1/2021,AMAZON,10.93,0
7/1/2021,SHELL OIL,19.4,0
7/1/2021,AMAZON,12.36,0
7/1/2021,MCDONALDS,1.09,0
6/30/2021,INTEREST PAID,,0.35
6/30/2021,AMAZON,9.84,0
6/30/2021,PHO TAI,26.87,0
6/30/2021,BAYVIEW THRIFTWA,20.8,0
6/30/2021,BAYVIEW THRIFTWA,7.38,0
6/30/2021,MCDONALDS,5.46,0
6/29/2021,COAST NATIONAL,284.22,0
6/29/2021,STORMANS INC,17.82,0
6/29/2021,AMAZON,29.52,0
6/29/2021,AMAZON,16.4,0
6/29/2021,AMAZON,50.12,0
6/29/2021,THE PATHFINDER,40.95,0
6/29/2021,AMAZON,4.37,0
6/29/2021,COMCAST CABLE,88.27,0
6/29/2021,ALBERTSONS,13.73,0
6/29/2021,SAFEWAY,10.56,0
6/29/2021,AMAZON,16.63,0
6/29/2021,MCDONALDS,5.46,0
6/28/2021,DP,15.09,0
6/28/2021,AMAZON,32.36,0
6/28/2021,MCDONALDS,6.8,0
6/28/2021,SHELL OIL,20,0
6/28/2021,ALBERTSONS,27.5,0
6/28/2021,ALBERTSONS,72.55,0
6/28/2021,WINGSTOP,14.99,0
6/28/2021,NATURAL GROCERS,10.4,0
6/28/2021,PAD THAI,14.5,0
6/28/2021,MCDONALDS,8,0
6/28/2021,SP,49,0
6/28/2021,AMAZON,3.27,0
6/28/2021,AMAZON,18.54,0
6/28/2021,SHELL OIL,30.08,0
6/28/2021,THE PATHFINDER,100.8,0
6/28/2021,NATURAL GROCERS,25.45,0
6/28/2021,MCDONALDS,1.09,0
6/28/2021,GOOGLE YouTube,4.37,0
6/26/2021,AMAZON,4.37,0
6/26/2021,AMAZON,9.3,0
6/26/2021,ALBERTSONS,8.98,0
6/26/2021,OLYMPIA GROCERY,69.75,0
6/26/2021,PHO TAI,15.85,0
6/26/2021,MCDONALDS,1.09,0
6/25/2021,THE PATHFINDER,45.9,0
6/25/2021,AMAZON,6.39,0
6/25/2021,SOUTHSOUND LIMEB,13.84,0
6/25/2021,MCDONALDS,1.09,0
6/25/2021,FEDEX,39.6,0
6/25/2021,ALBERTSONS,37,0
6/25/2021,CHEVRON,21.83,0
6/25/2021,AMAZON,17.37,0
6/25/2021,AMAZON,17.37,0
6/25/2021,AMAZON,17.62,0
6/25/2021,EASTSIDE BIG,6,0
6/25/2021,AMAZON,45.13,0
6/25/2021,NCOURT WACENTRA,18.99,0
6/25/2021,WASTATETREASURER PAYROLL,,2814.57
6/24/2021,FEDEX OFFIC,2.55,0
6/24/2021,FEDEX OFFIC,0.85,0
6/24/2021,FBI IDENTIFICATI,18,0
6/24/2021,RALPH'S THRIFTWA,15.77,0
6/24/2021,SAFURA'S MEDITER,34.97,0
6/24/2021,OLYMPIA GROCERY,3.49,0
6/24/2021,MCDONALDS,1.09,0
6/23/2021,CHECK NUMBER,60,0
6/23/2021,THE PATHFINDER,33.95,0
6/23/2021,DP,13.09,0
6/23/2021,AMAZON,14.21,0
6/23/2021,AMAZON,25.52,0
6/23/2021,EHARMONY,98.3,0
6/23/2021,TUMMY TEMPLE,1500,0
6/23/2021,AMAZON,10.93,0
6/23/2021,AMAZON,8.77,0
6/23/2021,SHARIS OF,16.3,0
6/23/2021,MCDONALDS,1.09,0
6/22/2021,ELEVEN OLYMPIA,10.99,0
6/22/2021,THE PATHFINDER,340.9,0
6/22/2021,RALPH'S THRIFTWA,27.83,0
6/22/2021,SHELL OIL,18.77,0
6/22/2021,ALBERTSONS,13.98,0
6/22/2021,AMAZON,42.66,0
6/22/2021,LONGHOUSE RIDGEFIELD,28.69,0
6/22/2021,THE HOME,19.66,0
6/22/2021,HOOD CANAL,3.63,0
6/22/2021,MCDONALDS,1.08,0
6/22/2021,DEPOSIT,,700
6/21/2021,FRED M,25.02,0
6/21/2021,FREDMEYER,130.01,0
6/21/2021,AMAZON,14.66,0
6/21/2021,SAFEWAY,29.04,0
6/21/2021,AMAZON,30.9,0
6/21/2021,AMAZON,18.87,0
6/21/2021,SQ HAMA,19.18,0
6/21/2021,CHEVRON,25,0
6/21/2021,MCDONALDS,9.39,0
6/21/2021,AMAZON,10.4,0
6/21/2021,Subway,19.99,0
6/21/2021,PAYPAL WILDCRAF,245,0
6/21/2021,AMAZON,4.37,0
6/21/2021,AMAZON,4.37,0
6/21/2021,AMAZON,11.96,0
6/21/2021,PHO TAI,17.59,0
6/21/2021,COSTCO WHSE,143.26,0
6/21/2021,AMAZON,20.54,0
6/21/2021,JACK IN,6.43,0
6/21/2021,DEPOSIT,,1500
6/19/2021,DAIRY QUEEN,3.6,0
6/19/2021,AMAZON,45.37,0
6/19/2021,ALBERTSONS,15.78,0
6/19/2021,ALBERTSONS,65.82,0
6/19/2021,SHELL OIL,18.13,0
6/19/2021,THE PATHFINDER,19.85,0
6/19/2021,PHO TAI,12.85,0
6/18/2021,THE MAYAN,59.58,0
6/18/2021,SPAR CAFE,29.25,0
6/18/2021,EXPRESS EMPLOYME,202,0
6/18/2021,SHELL OIL,18.18,0
6/18/2021,AMAZON,6.57,0
6/18/2021,SQ BOTTOM,82,0
6/18/2021,BAYVIEW THRIFTWA,3.24,0
6/18/2021,MCDONALDS,5.46,0
6/18/2021,DEPOSIT,,240
6/18/2021,DEPOSIT,,137.12
6/18/2021,BP PLC,,99.51
6/17/2021,RALPH'S THRIFTWA,39.07,0
6/17/2021,AMAZON,4.37,0
6/17/2021,MCDONALDS,3.71,0
6/17/2021,MCDONALDS,9.39,0
6/17/2021,DEPOSIT,,200
6/16/2021,SouthSoundYMCA PURCHASE,72.9,0
6/16/2021,ALBERTSONS,21.07,0
6/16/2021,ALBERTSONS,17.74,0
6/16/2021,SQ OLD,8.5,0
6/16/2021,EXXONMOBIL,4.49,0
6/16/2021,MCDONALDS,6.77,0
6/15/2021,FIRST MEDIA,49,0
6/15/2021,FRISKO FREEZE,9.04,0
6/15/2021,SHELL OIL,15,0
6/14/2021,UNITED HOUSTON,45,0
6/14/2021,UNITED HOUSTON,35,0
6/14/2021,WOLFGANG CON,14.99,0
6/14/2021,QUALITY INN,222.2,0
6/14/2021,CLB TRAVELM,16.85,0
6/14/2021,DEN STEVE'S,10.69,0
6/14/2021,TACO BELL,5.96,0
6/14/2021,ALBERTSONS,23.34,0
6/14/2021,SQ WAGNER'S,10.53,0
6/14/2021,GREAT HALL,2.79,0
6/14/2021,SUPER SUPPLEMENT,79.52,0
6/14/2021,FRED M,54.96,0
6/14/2021,FREDMEYER,142.17,0
6/14/2021,HLUHulu,15.31,0
6/14/2021,FSPPARK N,84.93,0
6/14/2021,SPEEDWAY,24.73,0
6/14/2021,ALAMO RENTACAR,348.87,0
6/14/2021,KROGER,3.9,0
6/14/2021,WM SUPERCENTER,34.83,0
6/14/2021,FAIRFIELD INN,163.33,0
6/14/2021,KFC G,17.18,0
6/14/2021,EXXONMOBIL,1.98,0
6/14/2021,MCDONALDS,5.39,0
6/14/2021,DEPOSIT,,630.96
6/14/2021,ALAMO RENTACAR,,114.67
6/14/2021,STATE,2.5,0
6/14/2021,STATE,20,0
6/12/2021,FAIRFIELD INN,7,0
6/12/2021,MCDONALDS,5.68,0
6/12/2021,MCDONALDS,3.18,0
6/12/2021,Subway,21.52,0
